corpus	fname	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	subtitle_text	imslp	musicbrainz	viaf	wikidata	score_integrity	imslp.1	key	mode	typesetter	electronic editor	electronic encoder	text	pdf	score integrity	PDF
corelli	op01n10a	1: 4/4	1: -1	12	12	48.0	24.0	24.0	96.0		191.0	143	51	0	0	45	g	2.3.0	Lars Opfermann, Ya-Chuan Wu (2.1.1), Amelia Brey (2.3.0)	AB, AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 1, no. 10				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 10		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n10a.mscx	0	43-79 (G2-G5)		xml	67-79 (G4-G5)	organ	62-79 (D4-G5)	cello	43-58 (G2-Bb3)	violn	43-58 (G2-Bb3)	violn		1. Grave															
corelli	op01n10b	1: 4/4	1: -1	17	17	68.0	34.0	34.0	136.0		229.0	364	161	0	0	70	g	2.3.0	Lars Opfermann, Ya-Chuan Wu (2.1.1), Amelia Brey (2.3.0)	AB, AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 1, no. 10				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 10		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n10b.mscx	0	38-86 (D2-D6)		xml	62-82 (D4-Bb5)	organ	66-86 (F#4-D6)	cello	38-62 (D2-D4)	violn	38-62 (D2-D4)	violn		2. Allegro															
corelli	op01n10c	1: 6/8	1: -1	29	29	87.0	58.0	58.0	174.0		294.0	491	235	0	0	107	g	2.3.0	Lars Opfermann, Ya-Chuan Wu (2.1.1), Amelia Brey (2.3.0)	AB, AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	3	Allegro	op. 1, no. 10				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 10		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n10c.mscx	0	38-86 (D2-D6)		xml	62-86 (D4-D6)	organ	66-86 (F#4-D6)	cello	38-62 (D2-D4)	violn	38-62 (D2-D4)	violn		3. Allegro															
corelli	op01n10d	1: 3/2	1: -1	24	24	144.0	48.0	48.0	288.0		560.0	192	60	0	0	56	g	2.3.0	Lars Opfermann, Ya-Chuan Wu (2.1.1), Amelia Brey (2.3.0)	AB, AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	4	Adagio	op. 1, no. 10				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 10		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n10d.mscx	0	43-82 (G2-Bb5)		xml	67-82 (G4-Bb5)	organ	62-74 (D4-D5)	cello	43-58 (G2-Bb3)	violn	43-58 (G2-Bb3)	violn		4. Adagio															
corelli	op01n10e	1: 3/8	1: -1	84	84	126.0	168.0	168.0	252.0		427.5	763	335	0	0	139	g	2.3.0	Lars Opfermann, Ya-Chuan Wu (2.1.1), Amelia Brey (2.3.0)	AB, AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	5	Allegro	op. 1, no. 10				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 10		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n10e.mscx	0	41-86 (F2-D6)		xml	62-86 (D4-D6)	organ	60-82 (C4-Bb5)	cello	41-58 (F2-Bb3)	violn	41-58 (F2-Bb3)	violn		5. Allegro															
corelli	op01n11a	1: 4/4	1: -1	18	18	72.0	18.0	18.0	72.0		288.0	206	92	0	0	60	d	2.3.0	Hanné Becker	JH	1681	1681	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 1, no. 11				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 11		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n11a.mscx	0	40-82 (E2-Bb5)		xml	64-81 (E4-A5)	organ	62-82 (D4-Bb5)	cello	40-58 (E2-Bb3)	violn	40-58 (E2-Bb3)	violn		1. Grave															
corelli	op01n11b	1: 4/4	1: -1	34	34	136.0	68.0	68.0	272.0		464.5	565	304	0	0	123	d	2.3.0	Hanné Becker	JH	1681	1681	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 1, no. 11				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 11		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n11b.mscx	0	38-86 (D2-D6)		xml	62-86 (D4-D6)	organ	57-82 (A3-Bb5)	cello	38-62 (D2-D4)	violn	38-62 (D2-D4)	violn		2. Allegro															
corelli	op01n11c	1: 3/2	1: -1	33	33	198.0	33.0	33.0	198.0		770.0	283	89	0	0	79	d	2.3.0	Hanné Becker	AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	3	Adagio	op. 1, no. 11				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 11		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n11c.mscx	0	40-84 (E2-C6)		xml	65-83 (F4-B5)	organ	61-84 (C#4-C6)	cello	40-60 (E2-C4)	violn	40-60 (E2-C4)	violn		3. Adagio															
corelli	op01n11d	1: 4/4	1: -1	18	18	72.0	36.0	36.0	144.0		266.5	445	150	0	0	81	d	2.3.0	Hanné Becker	AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 1, no. 11				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 11		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n11d.mscx	0	36-84 (C2-C6)		xml	69-84 (A4-C6)	organ	65-79 (F4-G5)	cello	36-61 (C2-C#4)	violn	36-61 (C2-C#4)	violn		4. Allegro															
corelli	op01n12a	1: 4/4	1: 2	19	19	76.0	19.0	19.0	76.0		289.0	421	153	0	0	64	D	2.3.0	Ehsan mohagheghi Fard	AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 1, no. 12				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 12		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n12a.mscx	0	40-83 (E2-B5)		xml	69-83 (A4-B5)	organ	66-81 (F#4-A5)	cello	40-62 (E2-D4)	violn	40-62 (E2-D4)	violn		1. Grave															
corelli	op01n12b	1: 4/4	1: 2	36	36	144.0	36.0	36.0	144.0		391.75	761	486	0	0	101	D	2.3.0	Ehsan Mohagheghi Fard	AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	2	Largo e puntato	op. 1, no. 12				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 12		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n12b.mscx	0	50-84 (D3-C6)		xml	64-83 (E4-B5)	organ	62-84 (D4-C6)	cello	50-62 (D3-D4)	violn	50-62 (D3-D4)	violn		2. Largo e puntato															
corelli	op01n12c	1: 4/4	1: 2	13	13	52.0	13.0	13.0	52.0		198.5	164	67	0	0	42	b	2.3.0	Tomoko Ono	JH	1681	1681	Arcangelo Corelli	Sonata da chiesa	3	Grave	op. 1, no. 12				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 12		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n12c.mscx	0	42-83 (F#2-B5)		xml	66-83 (F#4-B5)	organ	61-78 (C#4-F#5)	cello	42-62 (F#2-D4)	violn	42-62 (F#2-D4)	violn		3. Grave															
corelli	op01n12d	1: 6/8	1: 2	62	62	186.0	124.0	124.0	372.0		642.5	1180	544	0	0	225	D	2.3.0	Ehsan Mohagheghi Fard	AN	1681	1681	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 1, no. 12				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 12		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op01n12d.mscx	0	40-86 (E2-D6)		xml	62-86 (D4-D6)	organ	61-86 (C#4-D6)	cello	40-67 (E2-G4)	violn	40-62 (E2-D4)	violn		4. Allegro															
corelli	op03n01a	1: 4/4	1: -1	19	19	76.0	19.0	19.0	76.0		299.5	339	133	0	0	78	F	2.3.0	Gabriela Ortiz Würth (2.1.1), Adrian Nagel (2.3.0)	AN (2.1.0), AW (2.3.0)	1689	1689	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 3, no. 1				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 1		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n01a.mscx	0	36-84 (C2-C6)		mxl	60-84 (C4-C6)		65-84 (F4-C6)		36-62 (C2-D4)		36-62 (C2-D4)			1. Grave															
corelli	op03n01b	1: 4/4	1: -1	37	37	148.0	37.0	37.0	148.0		508.0	769	371	0	0	149	F	2.3.0	Gabriela Ortiz Würth (2.1.1), Adrian Nagel (2.3.0)	AN, AW 	1689	1689	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 3, no. 1				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 1		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n01b.mscx	0	36-86 (C2-D6)		xml	60-86 (C4-D6)		60-84 (C4-C6)		36-65 (C2-F4)		36-65 (C2-F4)			2. Allegro															
corelli	op03n01c	1: 3/4	1: -1	61	61	183.0	122.0	122.0	366.0		708.0	601	245	0	0	117	F	2.3.0	Gabriela Ortiz Würth (2.1.1), Adrian Nagel (2.3.0)	AN (2.1.1), AW (2.3.0)	1689	1689	Arcangelo Corelli	Sonata da chiesa	3	Vivace	op. 3, no. 1				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 1		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n01c.mscx	0	41-86 (F2-D6)		xml	65-86 (F4-D6)		65-86 (F4-D6)		41-64 (F2-E4)		41-62 (F2-D4)			3. Vivace															
corelli	op03n01d	1: 6/8	1: -1	40	40	120.0	80.0	80.0	240.0		424.0	656	261	0	0	158	F	2.3.0	Gabriela Ortiz Würth (2.1.1), Adrian Nagel (2.3.0)	AN (2.1.1), AW (2.3.0)	1689	1689	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 3, no. 1				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 1		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n01d.mscx	0	41-84 (F2-C6)		xml	60-84 (C4-C6)		60-84 (C4-C6)		41-65 (F2-F4)		41-65 (F2-F4)			4. Allegro															
corelli	op03n02a	1: 4/4	1: 2	19	19	76.0	19.0	19.0	76.0		285.0	326	128	0	0	68	D	2.3.0	Moritz Heffter (2.1.1), Amelia Brey (2.3.0)	AB, ST	1689	1689	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 3, no. 2				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 2		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n02a.mscx	0	38-85 (D2-C#6)		musicxml	61-85 (C#4-C#6)		62-83 (D4-B5)		38-64 (D2-E4)		38-64 (D2-E4)			1. Grave															
corelli	op03n02b	1: 4/4	1: 2	31	31	124.0	62.0	62.0	248.0		438.0	506	238	0	0	118	D	2.3.0	Moritz Heffter (2.1.1), Amelia Brey (2.3.0)	AB, ST	1689	1689	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 3, no. 2				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 2		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n02b.mscx	0	38-86 (D2-D6)		xml	62-86 (D4-D6)		61-83 (C#4-B5)		38-66 (D2-F#4)		38-66 (D2-F#4)			2. Allegro															
corelli	op03n02c	1: 3/2	1: 2	40	40	240.0	40.0	40.0	240.0		928.0	318	122	0	0	91	b	2.3.0	Moritz Heffter (2.1.1), Amelia Brey (2.3.0)	AB, ST	1689	1689	Arcangelo Corelli	Sonata da chiesa	3	Adagio	op. 3, no. 2				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 2		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n02c.mscx	0	42-81 (F#2-A5)		xml	66-81 (F#4-A5)		61-81 (C#4-A5)		42-61 (F#2-C#4)		42-61 (F#2-C#4)			3. Adagio															
corelli	op03n02d	1: 6/8	1: 2	43	43	129.0	86.0	86.0	258.0		444.0	634	273	0	0	121	D	2.3.0	Moritz Heffter (2.1.1), Amelia Brey (2.3.0)	AB, ST	1689	1689	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 3, no. 2				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 2		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n02d.mscx	0	38-86 (D2-D6)		xml	61-86 (C#4-D6)		64-86 (E4-D6)		38-62 (D2-D4)		38-62 (D2-D4)			4. Allegro															
corelli	op03n03a	1: 4/4	1: -1	16	16	64.0	32.0	32.0	128.0		249.5	250	100	0	0	59	Bb	2.3.0	Moritz Heffter (2.1.1), Amelia Brey (2.3.0)	AB	1689	1689	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 3, no. 3				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 3		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n03a.mscx	0	43-86 (G2-D6)		xml	65-86 (F4-D6)		65-84 (F4-C6)		43-65 (G2-F4)		43-65 (G2-F4)			1. Grave															
corelli	op03n03b	1: 3/4	1: -1	32	32	96.0	64.0	64.0	192.0		365.5	326	154	0	0	62	Bb	2.3.0	Moritz Heffter (2.1.1), Amelia Brey (2.3.0)	AB, ST	1689	1689	Arcangelo Corelli	Sonata da chiesa	2	Vivace	op. 3, no. 3				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 3		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n03b.mscx	0	41-84 (F2-C6)		xml	65-84 (F4-C6)		62-82 (D4-Bb5)		41-58 (F2-Bb3)		41-58 (F2-Bb3)			2. Vivace															
corelli	op03n03c	1: 4/4	1: -1	23	23	92.0	23.0	23.0	92.0		345.0	491	196	0	0	137	Bb	2.3.0	Moritz Heffter (2.1.1), Amelia Brey (2.3.0)	AB, ST	1689	1689	Arcangelo Corelli	Sonata da chiesa	3	Largo	op. 3, no. 3				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 3		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n03c.mscx	0	41-86 (F2-D6)		xml	60-86 (C4-D6)		62-86 (D4-D6)		41-63 (F2-Eb4)		41-63 (F2-Eb4)			3. Largo															
corelli	op03n03d	1: 6/4	1: -1	60	60	360.0	120.0	120.0	720.0		1347.0	955	378	0	0	240	Bb	2.3.0	Moritz Heffter (2.1.1), Amelia Brey (2.3.0)	AB, ST	1689	1689	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 3, no. 3				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 3		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n03d.mscx	0	41-86 (F2-D6)		xml	60-86 (C4-D6)		60-86 (C4-D6)		41-65 (F2-F4)		41-65 (F2-F4)			4. Allegro															
corelli	op03n04a	1: 4/4	1: 2	23	23	92.0	23.0	23.0	92.0		339.0	531	204	0	0	137	b	2.3.0	Kelsey Lussier	JH	1689	1689	Arcangelo Corelli	Sonata da chiesa	1	Largo	op. 3, no. 4				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 4		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n04a.mscx	0	42-83 (F#2-B5)		xml	62-83 (D4-B5)		59-83 (B3-B5)		42-62 (F#2-D4)		42-62 (F#2-D4)			1. Largo															
corelli	op03n04b	1: 4/4	1: 2	39	39	156.0	78.0	78.0	312.0		515.5	503	262	0	0	138	b	2.3.0	Ehsan Mohagheghi Fard	DK	1689	1689	Arcangelo Corelli	Sonata da chiesa	2	Vivace	op. 3, no. 4				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 4		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n04b.mscx	0	42-83 (F#2-B5)		xml	61-83 (C#4-B5)		57-83 (A3-B5)		42-71 (F#2-B4)		42-71 (F#2-B4)			2. Vivace															
corelli	op03n04c	1: 3/8	1: 2	55	55	82.5	55.0	55.0	82.5		300.5	494	211	0	0	114	b	2.3.0	Yannis Rammos	JH	1689	1689	Arcangelo Corelli	Sonata da chiesa	3	Adagio	op. 3, no. 4				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 4		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n04c.mscx	0	38-86 (D2-D6)		xml	61-86 (C#4-D6)		61-86 (C#4-D6)		38-66 (D2-F#4)		38-66 (D2-F#4)			3. Adagio															
corelli	op03n04d	1: 2/2	1: 2	50	50	200.0	100.0	100.0	400.0		696.5	763	355	0	0	171	b	2.3.0	Ehsan Mohagheghi Fard	AB	1689	1689	Arcangelo Corelli	Sonata da chiesa	4	Presto	op. 3, no. 4				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 4		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n04d.mscx	0	42-86 (F#2-D6)		xml	57-85 (A3-C#6)		57-86 (A3-D6)		42-66 (F#2-F#4)		42-66 (F#2-F#4)			4. Presto															
corelli	op03n05a	1: 4/4	1: 0	21	21	84.0	21.0	21.0	84.0		323.5	384	143	0	0	89	d	2.3.0	Mastaneh Nazarian (2.1.1), John Heilig (2.3.0)	JH	1689	1689	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 3, no. 5				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 5		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n05a.mscx	0	38-86 (D2-D6)		xml	61-86 (C#4-D6)		62-86 (D4-D6)		38-62 (D2-D4)		38-62 (D2-D4)			1. Grave															
corelli	op03n05b	1: 4/4	1: 0	49	49	196.0	49.0	49.0	196.0		725.5	801	383	1	0	175	d	2.3.0	John Heilig	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 3, no. 5				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 5		Arcangelo Corelli	3.6.0	1.1.2	MS3	MS3/op03n05b.mscx	0	38-86 (D2-D6)		xml	57-86 (A3-D6)		57-86 (A3-D6)		40-65 (E2-F4)		38-65 (D2-F4)			2. Allegro															
corelli	op03n05c	1: 3/4	1: 0	36	36	108.0	36.0	36.0	108.0		418.0	271	104	0	0	80	d	2.3.0	John Heilig	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	3	Largo	op. 3, no. 5				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 5		Arcangelo Corelli	3.6.0	1.1.2	MS3	MS3/op03n05c.mscx	0	38-84 (D2-C6)		xml	62-84 (D4-C6)		61-82 (C#4-Bb5)		38-65 (D2-F4)		38-65 (D2-F4)			3. Largo															
corelli	op03n05d	1: 12/8	1: 0	33	33	198.0	33.0	33.0	198.0		695.0	699	340	0	0	125	d	2.3.0	John Heilig	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 3, no. 5				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 5		Arcangelo Corelli	3.6.0	1.1.2	MS3	MS3/op03n05d.mscx	0	38-86 (D2-D6)		xml	60-86 (C4-D6)		62-82 (D4-Bb5)		38-65 (D2-F4)		38-65 (D2-F4)			4. Allegro															
corelli	op03n06a	1: 4/4	1: 0	33	33	132.0	66.0	66.0	264.0		496.0	586	238	0	0	119	G	2.3.0	Kyle Quarles	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	1	Vivace	op. 3, no. 6				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 6		Arcangelo Corelli	3.6.0	1.1.2	MS3	MS3/op03n06a.mscx	0	38-86 (D2-D6)		xml	64-86 (E4-D6)		57-84 (A3-C6)		38-59 (D2-B3)		38-59 (D2-B3)			1. Vivace															
corelli	op03n06b	1: 4/4	1: 0	14	14	56.0	14.0	14.0	56.0		205.0	186	81	0	0	54	e	2.3.0	Kyle Quarles	JH	1689	1689	Arcangelo Corelli	Sonata da chiesa	2	Grave	op. 3, no. 6				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 6		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n06b.mscx	0	40-84 (E2-C6)		xml	59-84 (B3-C6)		63-83 (D#4-B5)		45-66 (A2-F#4)		40-66 (E2-F#4)			2. Grave															
corelli	op03n06c	1: 4/4	1: 0	38	38	152.0	76.0	76.0	304.0		531.5	744	342	0	0	150	G	2.3.0	Kyle Quarles	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	3	Allegro	op. 3, no. 6				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 6		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n06c.mscx	0	38-86 (D2-D6)		xml	60-86 (C4-D6)		62-86 (D4-D6)		38-64 (D2-E4)		38-64 (D2-E4)			3. Allegro															
corelli	op03n06d	1: 6/8	1: 0	41	41	123.0	82.0	82.0	246.0		397.0	578	226	0	0	179	G	2.3.0	Ehsan Mohagheghi Fard	DK	1689	1689	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 3, no. 6				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 6		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n06d.mscx	0	38-86 (D2-D6)		xml	62-86 (D4-D6)		62-86 (D4-D6)		38-64 (D2-E4)		38-64 (D2-E4)			4. Allegro															
corelli	op03n07a	1: 4/4	1: 1	20	20	80.0	20.0	20.0	80.0		296.0	220	95	0	0	76	e	2.3.0	Hanné Becker	JH	1689	1689	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 3, no. 7				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 7		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n07a.mscx	0	40-84 (E2-C6)		xml	63-84 (D#4-C6)		63-83 (D#4-B5)		40-64 (E2-E4)		40-64 (E2-E4)			1. Grave															
corelli	op03n07b	1: 2/2	1: 1	35	35	140.0	70.0	70.0	280.0		481.0	459	192	0	0	131	e	2.3.0	Hanné Becker	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 3, no. 7				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 7		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n07b.mscx	0	38-86 (D2-D6)		xml	63-86 (D#4-D6)		59-84 (B3-C6)		38-66 (D2-F#4)		38-66 (D2-F#4)			2. Allegro															
corelli	op03n07c	1: 3/2	1: 1	38	38	228.0	38.0	38.0	228.0		878.0	305	110	0	0	92	e	2.3.0	Hanné Becker	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	3	Adagio	op. 3, no. 7				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 7		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n07c.mscx	0	40-84 (E2-C6)		xml	62-84 (D4-C6)		63-84 (D#4-C6)		40-64 (E2-E4)		40-64 (E2-E4)			3. Adagio															
corelli	op03n07d	1: 3/4	1: 1	28	28	84.0	56.0	56.0	168.0		298.0	454	181	0	0	84	e	2.3.0	Hanné Becker	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	4	Allego	op. 3, no. 7				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 7		Arcangelo Corelli	3.6.0	1.1.2	MS3	MS3/op03n07d.mscx	0	40-86 (E2-D6)		xml	64-86 (E4-D6)		59-84 (B3-C6)		40-60 (E2-C4)		40-60 (E2-C4)			4. Allego															
corelli	op03n08a	1: 4/4	1: 0	20	20	80.0	20.0	20.0	80.0		304.5	453	179	0	0	90	C	2.3.0	Matthew Chiu	JH	1689	1689	Arcangelo Corelli	Sonata da chiesa	1	Largo	op. 3, no. 8				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 8		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n08a.mscx	0	38-84 (D2-C6)		xml	62-84 (D4-C6)		62-81 (D4-A5)		38-64 (D2-E4)		38-64 (D2-E4)			1. Largo															
corelli	op03n08b	1: 4/4	1: 0	39	39	156.0	78.0	78.0	312.0		558.5	846	397	0	0	153	C	2.3.0	Ehsan Mohagheghi Fard	DK	1689	1689	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 3, no. 8				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 8		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n08b.mscx	0	43-86 (G2-D6)		xml	60-86 (C4-D6)		60-84 (C4-C6)		43-64 (G2-E4)		43-64 (G2-E4)			2. Allegro															
corelli	op03n08c	1: 3/2	1: 0	31	31	186.0	31.0	31.0	186.0		708.0	267	95	0	0	74	a	2.3.0	Matthew Chiu	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	3	Largo	op. 3, no. 8				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 8		Arcangelo Corelli	3.6.0	1.1.2	MS3	MS3/op03n08c.mscx	0	40-81 (E2-A5)		xml	63-81 (D#4-A5)		64-76 (E4-E5)		40-60 (E2-C4)		40-60 (E2-C4)			3. Largo															
corelli	op03n08d	1: 4/4	1: 0	40	40	160.0	80.0	80.0	320.0		569.0	1151	486	0	0	135	C	2.3.0	Matthew Chiu	AN	1689	1689	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 3, no. 8				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 3, no. 8		Arcangelo Corelli	3.6.2	1.1.2	MS3	MS3/op03n08d.mscx	0	40-86 (E2-D6)		xml	67-86 (G4-D6)		65-83 (F4-B5)		40-65 (E2-F4)		40-65 (E2-F4)			4. Allegro															
